ASV,Niche_width,Location,Subcommunity
b621c1d22c30d86b33ad00070d714ce6,1,Pascagoula Bay,Rare
b623efeeed8af96e3e67b3f68791018b,1,Pascagoula Bay,Rare
b626a1880e34a3d1a73a911a19b5833a,1,Pascagoula Bay,Rare
b627b12bfbd8f73aaa02edc5c72f6b0c,1,Pascagoula Bay,Rare
b629708ae2f99ef2f14835f9a2d88963,1,Pascagoula Bay,Rare
b62a660ca111d397a25a4d280709e646,1,Pascagoula Bay,Rare
b62b79074e13d2a1c78e153f818e3ef1,1,Pascagoula Bay,Rare
b62d1989d6b1a62f6936ed19ce86fd4f,1,Pascagoula Bay,Rare
b62eae7329b18ede083ddb0eae8e1b72,3.7110382383424225,Pascagoula Bay,Rare
b62f2adb11ebc4b400294a7229270208,1,Pascagoula Bay,Rare
b630c59652a5b7d86eaa51f0873c735b,1,Pascagoula Bay,Rare
b632fe8d85b4b27bdf925c7066d2a409,1,Pascagoula Bay,Rare
b636af85ab30f59f971cea0208917764,1,Pascagoula Bay,Rare
b637cd7804b1fa7d8f1678194b565d7a,1,Pascagoula Bay,Rare
b639be52b9ead300a909be33fd6f203c,1,Pascagoula Bay,Rare
b63e6cedf897b6a187719193eb38f127,1,Pascagoula Bay,Rare
b6409b52bc16f15cc68620675da7ca60,1,Pascagoula Bay,Rare
b640e304a6a3c7f0394246c3bfef9dc4,1,Pascagoula Bay,Rare
b64133088544301af6073843c895d66d,1,Pascagoula Bay,Rare
b6422dcc3a5fb270f82e2b57fc9c9bee,1.209343498312631,Pascagoula Bay,Rare
b648824c39a3f39ae75aaa63bae17edd,1,Pascagoula Bay,Rare
b64990cbfd6388726b5a1e8722825aef,1,Pascagoula Bay,Rare
b64abfd41b1f2b14d9139493bac275ac,1,Pascagoula Bay,Rare
b64ba20efd173083bb13924e46519b0f,1.948536735923999,Pascagoula Bay,Rare
b65301317a4f756f5eef25a0cb189d18,1,Pascagoula Bay,Rare
b65386ba13999cccfdcce1f62b24cd8a,1,Pascagoula Bay,Rare
b658127e4d02c23095c368c1ff8ac311,1,Pascagoula Bay,Rare
b659633f84dd1fb93cac2df5fb0b65b3,1,Pascagoula Bay,Rare
b65a0d891f450b37ea43122c338a0089,1,Pascagoula Bay,Rare
b660999519b91219d292a99b2eac7dd2,1,Pascagoula Bay,Rare
b660dc479ba7eb4098fd17bb11a2fc7e,1,Pascagoula Bay,Rare
b6624b918af43f16f1e35f956aa018a2,1,Pascagoula Bay,Rare
b664c85e61a4c60014425afe96ba5b5d,1,Pascagoula Bay,Rare
b66508b73d874c5520f3a8409de3916b,4.910713352447048,Pascagoula Bay,Rare
b6663ec5e6391561c629727c3f86e0d3,1,Pascagoula Bay,Rare
b66712eeebd3a8182dec3e8242d7e363,1,Pascagoula Bay,Rare
b66925515b128857771d8e573be0103f,1,Pascagoula Bay,Rare
b66a213af233370853e7c5f6d0b0b2ab,1,Pascagoula Bay,Rare
b66aedf7efe75ffbbceaf2ff48d18b2f,1,Pascagoula Bay,Rare
b66c53be868956d3815d4d26e9ebbaf2,1,Pascagoula Bay,Rare
b66e8d4aa9ae307757bc91a4e1ce043b,1,Pascagoula Bay,Rare
b6703e6b08f6e9d76b48988d54d3c797,1,Pascagoula Bay,Rare
b674d9af09796a563fbfbfcff7d39a9e,1,Pascagoula Bay,Rare
b67802b780682389a3f0b9fcc3c22e5a,1,Pascagoula Bay,Rare
b6792f4436fa3dd3c476cb4d996c22b2,1,Pascagoula Bay,Rare
b67a34b54ebe6a222a579217fe6b2414,1,Pascagoula Bay,Rare
b67ca0ed4986434b9714420d9b57998b,4.831151296255734,Pascagoula Bay,Rare
b68500c4faf0279fbf20935014a40896,1,Pascagoula Bay,Rare
b687611748c543bdd0aa21635431f05b,1,Pascagoula Bay,Rare
b688b90cc205a9da5767cfc575d9c1fd,1,Pascagoula Bay,Rare
b689f6cacd266f3c65e39ea99d02fa77,1,Pascagoula Bay,Rare
b68bb5dcd829db9af70b771de848e0c5,2.8434272929816427,Pascagoula Bay,Rare
b68c64d760f1d4ad4ad4507592a8ca97,1,Pascagoula Bay,Rare
b68dc1422f08ba35028d0720b21bcda9,1,Pascagoula Bay,Rare
b68ea5d02980325aec7e0f3f7b4aba19,1,Pascagoula Bay,Rare
b6905c69de39a3ce249e2ece2ffe514f,1,Pascagoula Bay,Rare
b695da66eb0ea756b5207ef1f0c74c52,1,Pascagoula Bay,Rare
b69d62246d8e1d396595de842c7630a8,1,Pascagoula Bay,Rare
b69e293d73c3cac4979d9ec6ec19c93e,1,Pascagoula Bay,Rare
b69e45c60d2140191180d73e0fd2dd68,2.8392622243866743,Pascagoula Bay,Rare
b6a563fee8ff611a42f2ab2d18c90c5e,1,Pascagoula Bay,Rare
b6aa9b73a07da74bd147a23f6864e4fe,1,Pascagoula Bay,Rare
b6ab3d5f90756581d5f23b062d8a445a,1,Pascagoula Bay,Rare
b6acddeca995398863c1578ffc6e32de,1,Pascagoula Bay,Rare
b6afebd897ccb9750075a006f06a9764,1,Pascagoula Bay,Rare
b6ba5b7022427e1f2a6bef631e98b1c6,1,Pascagoula Bay,Rare
b6bd8e70c80078cd0779086de3a8ced4,3.330527898714166,Pascagoula Bay,Rare
b6be8ec9bdc7be15a179b6e0bde686a6,1,Pascagoula Bay,Rare
b6bf3fd6e1abdd4a1095a4e2310e275a,2.6379421692367653,Pascagoula Bay,Rare
b6c2fc0645a374fd44fd9a45b3937244,1,Pascagoula Bay,Rare
b6c3020777a63dd25e0a14ef3d522643,1,Pascagoula Bay,Rare
b6c37e289387b43505af796e6c4ad16a,1,Pascagoula Bay,Rare
b6cacd815ada99e602b00d6f5118f122,1,Pascagoula Bay,Rare
b6cb9c8b5d41e5689b647a073aa113d8,1.774496486662373,Pascagoula Bay,Rare
b6cd37ee8edd46282fbd43fb04f13487,1,Pascagoula Bay,Rare
b6cf4675ce880d5902244ae87ee864b3,1,Pascagoula Bay,Rare
b6d4973f7a7daf01172757c3f52336d3,1,Pascagoula Bay,Rare
b6d9fff65bd3706dee914b1c89d4ad91,1,Pascagoula Bay,Rare
b6e1d8bac2415effdfccf224b88f95d4,1,Pascagoula Bay,Rare
b6e293e6f468d0901f2dfa363581e67f,1,Pascagoula Bay,Rare
b6e46ed26a679663487ea9c10430b8a8,1,Pascagoula Bay,Rare
b6e71a114f8645f6f88bc3a91ee48b73,1.4009580145632272,Pascagoula Bay,Rare
b6ee472508be2a6e890f464485cb045c,1.8452033266293777,Pascagoula Bay,Rare
b6f227f9a5fedfaf98d5a984fe3b31c7,1,Pascagoula Bay,Rare
b6f29d7671df723c811b650cd93af8a4,1,Pascagoula Bay,Rare
b6f619daeb2831a0c620ceb5bfc507a3,1.87285882436687,Pascagoula Bay,Rare
b6f82ea0219b2364c17ddae1ec25fec9,1,Pascagoula Bay,Rare
b6f8667db05c562cb94ef1d25ff73753,1,Pascagoula Bay,Rare
b6f8dc3f34799fe2e496a79bf05673bf,1,Pascagoula Bay,Rare
b6fbf76d5a8699c2326bf0c47d19d6d5,1,Pascagoula Bay,Rare
b6ff93aa257453aba3cbb3c852a4f5ad,1,Pascagoula Bay,Rare
b6ffd9228d80bc7811af8252eb6de626,1,Pascagoula Bay,Rare
b70038097bb0bc0c72f425818fad87ef,1,Pascagoula Bay,Rare
b700596a12c3c0cca74f7b2becf79e38,1,Pascagoula Bay,Rare
b702fcf2c6be23b8f0f33ec044063d2f,1,Pascagoula Bay,Rare
b706462bb9fb8fd598c2c732d0a94140,1,Pascagoula Bay,Rare
b7096bf3052829c0150d62f355c7fa66,1,Pascagoula Bay,Rare
b70a2cf465d7017e9fdd81a8e1ff639a,1,Pascagoula Bay,Rare
b70ab782be51e2dc5ca1a3ae1a040773,1,Pascagoula Bay,Rare
b70d31b0e952b7deb910ae7b1d72de85,1,Pascagoula Bay,Rare
b716af97808157798eb51e2f4543a835,1,Pascagoula Bay,Rare
b7191bf3497de7712896c4506d278fe0,1,Pascagoula Bay,Rare
b71a1d0f1a2a239700e447b676a04f65,1,Pascagoula Bay,Rare
b71a45095c00a8624e267be5db8ca02c,1,Pascagoula Bay,Rare
b71b04e98405b24f4e78f90cffcc7c14,1,Pascagoula Bay,Rare
b71cb30e46b914f13434a079e01abff9,1,Pascagoula Bay,Rare
b71ccab0409404139b57995fd38aa06a,1,Pascagoula Bay,Rare
b7239ab5689dfc5a61112a87b01931e2,1,Pascagoula Bay,Rare
b7275906b6314399e40873110f8bf164,1,Pascagoula Bay,Rare
b7287e73031d288d5aac2efe3298e1f6,1,Pascagoula Bay,Rare
b72b1b264c2f35966c161c2b134afcc9,1,Pascagoula Bay,Rare
b730aa79ba26fd0840f53a429485edfb,1,Pascagoula Bay,Rare
b734f8552e8ed3fb5d21d3364c4a8209,1,Pascagoula Bay,Rare
b7375837be19bd2bc5c9e484691a703b,1,Pascagoula Bay,Rare
b738026ca79d02cf8c3526528a13d270,1,Pascagoula Bay,Rare
b73c872ac1846cde3320ddb347c3a304,1.9999998794926406,Pascagoula Bay,Rare
b7442f329a35d5ad6daab268ba225489,1,Pascagoula Bay,Rare
b7443515f59d53a13ef4cc0fb433b45d,1,Pascagoula Bay,Rare
b747adf8258ba4c08a7e789a4bb89252,1,Pascagoula Bay,Rare
b74ad4a6e79f182aa27fee2b52c4e573,1,Pascagoula Bay,Rare
b74b9f7d1c0516a97d2d4c3283cad1f9,1,Pascagoula Bay,Rare
b74bf10723367201f8f215b0d4f50745,1.6999456185446475,Pascagoula Bay,Rare
b74c585f9409ca21ed8ced24e54725ed,1,Pascagoula Bay,Rare
b74c7eac762e79c8afa74e5465c20527,1,Pascagoula Bay,Rare
b74e9fbb118d6058db491b98695d0701,1,Pascagoula Bay,Rare
b74f1bd8ad6a5e54e26857f139739955,1,Pascagoula Bay,Rare
b74f3ef611bbf1a14018f4dbaae8bad2,1,Pascagoula Bay,Rare
b753a7058ef84197bc38814d15486c21,1,Pascagoula Bay,Rare
b754db26bc0bbb13e8d9c9097dcb2641,1,Pascagoula Bay,Rare
b7568eb982ef5e7f66d4d40b34fc8fad,1,Pascagoula Bay,Rare
b759c99e96e612ba2fe99438b126b0c4,1,Pascagoula Bay,Rare
b75c76bf74d0a392bdce9e002fbea903,1,Pascagoula Bay,Rare
b75d867931c5c2c3c737e6fe633b81ed,1,Pascagoula Bay,Rare
b75da9e089b7308edd4290390ee71859,2.5151007697116192,Pascagoula Bay,Rare
b75f0cbd83c6af566307476600d757ea,1,Pascagoula Bay,Rare
b7600fed38acd8a55496a84cf97f25da,1,Pascagoula Bay,Rare
b7648473d015003311b4445901107c7f,1,Pascagoula Bay,Rare
b765c0c506e1b67c61827d150917f678,1,Pascagoula Bay,Rare
b76642ca748f5d5531af9474e5ac0d28,1,Pascagoula Bay,Rare
b7683a63e5703e5fd7a75bd75adf9854,1,Pascagoula Bay,Rare
b769ca04b1b7ca172251f737ee3e4f42,1,Pascagoula Bay,Rare
b76a3371961b2bb670abe4a452a13027,1,Pascagoula Bay,Rare
b76cb0dc019da0b8ba0d0041554ae28b,2.4096086588171044,Pascagoula Bay,Rare
b77357c7af162b8f3ee611b6e42f2e21,1,Pascagoula Bay,Rare
b775631e408d3b6bfb71570599780572,1,Pascagoula Bay,Rare
b775cbb879245fd55c525ade39c95a24,1,Pascagoula Bay,Rare
b776897034e824e373d62f3b02ffe83d,1,Pascagoula Bay,Rare
b7777c06a8c0cb589683e2cf8b944f25,1,Pascagoula Bay,Rare
b77acfda2293c63c48872381c33a04f2,1,Pascagoula Bay,Rare
b77c2b7a132d667a71df3bc66847f902,1,Pascagoula Bay,Rare
b77cbabaa9518419b90f91aa02e91bcb,1,Pascagoula Bay,Rare
b77d2e13fb7f4e18a850d7950b789bd6,1,Pascagoula Bay,Rare
b77f91b798885f8c81ad3b89fcd6c2d3,1,Pascagoula Bay,Rare
b7846789f2a70a86810d7ebbba206165,1,Pascagoula Bay,Rare
b7865b229ef150347ac88bc6a4070f36,1,Pascagoula Bay,Rare
b788e07ce6ead6832bc3bef634aa2549,1,Pascagoula Bay,Rare
b7916cab788ddb42c500f9d059f7e3cd,1,Pascagoula Bay,Rare
b791b9db460fcb746974b30629d8e2aa,1,Pascagoula Bay,Rare
b7933cf6135b2688f3f5308612218261,1,Pascagoula Bay,Rare
b793fa054fec0f3abf222038665adcdb,1.9918491002933847,Pascagoula Bay,Rare
b79499753203fb604ddffcdbb97f4120,1,Pascagoula Bay,Rare
b798d727e9d80d3bddda01e7cbe41114,1,Pascagoula Bay,Rare
b79e2475a57052af3d6db32922faee73,1,Pascagoula Bay,Rare
b7a4d06d31ad584533a9f08e6f1d0e73,1,Pascagoula Bay,Rare
b7a9dba3c3a08e442fb559c208032ec6,1,Pascagoula Bay,Rare
b7aafca485f3175271c3cfa43d4c105a,1,Pascagoula Bay,Rare
b7ac47b1305e3c9c40523a9a4522b691,1,Pascagoula Bay,Rare
b7b0ce95eb2f749e7fd9a28f36c6e974,1.930391157747647,Pascagoula Bay,Rare
b7b24d81c24a244da53eba4599df874c,1,Pascagoula Bay,Rare
b7b39f7c7a7f690cac598ae52089cd47,1,Pascagoula Bay,Rare
b7b3a01bed4335a265380b6ceb313aa5,1,Pascagoula Bay,Rare
b7b48fc5eabce15f33975ab497eef0ac,1,Pascagoula Bay,Rare
b7b75dacc308977473527491cd29ba7b,1,Pascagoula Bay,Rare
b7b781c77c46992a4e43c2e1b8591d2c,1,Pascagoula Bay,Rare
b7b8e75eade12b10384f513ba264570a,1,Pascagoula Bay,Rare
b7bbfc5a7ade8480883ca039b2c28d91,1,Pascagoula Bay,Rare
b7bef952d865c34435276cd182e2ff30,1,Pascagoula Bay,Rare
b7c02ddbf3d55b591bef19db6b0d59b0,1,Pascagoula Bay,Rare
b7c2652fdbf8239b218735b6378bd11f,2.760031996730967,Pascagoula Bay,Rare
b7c2e8eb6349aacbed85fa0406efff34,1,Pascagoula Bay,Rare
b7c9fec6d5491b5bb4624fb1e4f974c2,1,Pascagoula Bay,Rare
b7cc452f81dce3405257b8eb4389a5e7,1,Pascagoula Bay,Rare
b7cc5914c2c8cb7f19a25c98c214a2c1,1,Pascagoula Bay,Rare
b7cf4eceb9ff3e63b64b252918e4339d,1,Pascagoula Bay,Rare
b7d36fba9c8e66ecf77e0a5859eca4ae,1,Pascagoula Bay,Rare
b7d552d3ad0cc31fd969a3bf2e917a8d,1,Pascagoula Bay,Rare
b7d646c92e0f47fc3884931a67cbc6ef,1,Pascagoula Bay,Rare
b7d6c30fd25b438e991383c4b4b7c85d,1.5833924287342658,Pascagoula Bay,Rare
b7d8f78d0dc499ac93a6755f75b0ffaf,1,Pascagoula Bay,Rare
b7da5ae22f0c7ae007747a77686a32ca,1,Pascagoula Bay,Rare
b7dc6c15a16c6e7c2a2de015ebb91b9f,1,Pascagoula Bay,Rare
b7dcd373beb5443a152ac7f292cdc1d9,1,Pascagoula Bay,Rare
b7dd95400d391ecae450ef9418f6717a,1,Pascagoula Bay,Rare
b7deba6c34aff1c5e8394c38e70d2698,1,Pascagoula Bay,Rare
b7e097e65bc7f47d73e78b2718b1be28,1,Pascagoula Bay,Rare
b7e25da9d4c0aa7be233bbfcfc58e075,1,Pascagoula Bay,Rare
b7e9453e3f9a4ae89657d601ee4b0714,1,Pascagoula Bay,Rare
b7eab0bd021dd964b6bff5aa824d422d,1,Pascagoula Bay,Rare
b7ecf19dfdbb1c4b32a9887c01c2a110,1,Pascagoula Bay,Rare
b7f038611aaf368e4728eaa6f29a34f8,1.9311404664063347,Pascagoula Bay,Rare
b7f1f4139aebc612f7b49e6c39703e8d,1,Pascagoula Bay,Rare
b7f397675d0266767a94857839efd44d,1,Pascagoula Bay,Rare
b7f5917ef4845a18c134240daba7407f,1,Pascagoula Bay,Rare
b7f603681693f973ba478c79a9ac9c24,1,Pascagoula Bay,Rare
b7f74b132bd2ed7e5f3457ad15ef6ff6,1,Pascagoula Bay,Rare
b7f7cd8b24c3e84ecbb7ea76d67a83fb,1,Pascagoula Bay,Rare
b7fabb1c9c298f44e88dde6dcfd1acd3,1,Pascagoula Bay,Rare
b7fcaf884bc141d9b8089b57ccd9f114,1,Pascagoula Bay,Rare
b8007b5db71f5e5c723a04f2d194870e,1,Pascagoula Bay,Rare
b80433f1299a8f634d140419b2bc5a2e,1.7588758407921525,Pascagoula Bay,Rare
b8076edbdadec2ae4fee4f13d9f2a042,1.6986156144209916,Pascagoula Bay,Rare
b809015c4e3f323c8c6476e90ccfeb55,1,Pascagoula Bay,Rare
b80a4e322ddd79fa37e979e10a3d3d51,7.331251497871369,Pascagoula Bay,Rare
b80a55702bfb4c7686adcc1c90b99417,1,Pascagoula Bay,Rare
b80b8d0ef208d78d90f729dc271f4d65,1,Pascagoula Bay,Rare
b80c2b07a2d0afc85ab4323b3a6749fb,1,Pascagoula Bay,Rare
b80df46e85511e6196821e9ee2afad3c,1,Pascagoula Bay,Rare
b80e0d905bc398dee4b2c84db956a339,1,Pascagoula Bay,Rare
b80f0569ce0fd3b1c6316db0792622c6,1,Pascagoula Bay,Rare
b80f8030ac2fc4699631d1fa85073a0b,1,Pascagoula Bay,Rare
b8112cbae51cb50e8ac5ba871515fbc5,1,Pascagoula Bay,Rare
b813c156978fd3bd814ea71d5f129e96,2.2130673358673967,Pascagoula Bay,Rare
b8146684e70ab0b4c5e9e081e8c4edbd,1,Pascagoula Bay,Rare
b8146b94830119c879b7d1952991d948,1,Pascagoula Bay,Rare
b81b5a5af0009519ff61bec32d5a6068,1,Pascagoula Bay,Rare
b81d22445e18aedb6fe05218c8a37880,1,Pascagoula Bay,Rare
b81d8d5149f9bd24ab1ca88cab070ef9,1,Pascagoula Bay,Rare
b81f7fe27a8e7bcc58a01d1a2db3e49a,1,Pascagoula Bay,Rare
b8240b26a26c7c5c959169c716e507b6,1,Pascagoula Bay,Rare
b8281734f237cffd0da0a6f21d514a41,1,Pascagoula Bay,Rare
b82879bd4ec9ffce9cf883316d82681e,1.6862702554646838,Pascagoula Bay,Rare
b828b3ff145b7a65193e5bc29e128f8d,2.3045813853525763,Pascagoula Bay,Rare
b82a25559e054f7902a777f93d9e0643,1,Pascagoula Bay,Rare
b82a4801dbbd3f18d3101cec9f8faa7f,1,Pascagoula Bay,Rare
b82b5019b67dd3907442f6804141245d,1,Pascagoula Bay,Rare
b82d2402bf999d2a2dc552ca416622df,1,Pascagoula Bay,Rare
b82de84ea5cb8a46f240e4ee9c4fe705,1,Pascagoula Bay,Rare
b82ed59f2592a4c2d27c2ae89de421be,1,Pascagoula Bay,Rare
b832c5561dd9f1ce727d5cfbca5a95e0,1.2776610063407836,Pascagoula Bay,Rare
b8349429a589cdd883fb3c58ce5ecb3a,1,Pascagoula Bay,Rare
b8360e9739c87fc1127a539f35ae839e,1,Pascagoula Bay,Rare
b8372570c27ac39cf225d2fa5fde065d,1,Pascagoula Bay,Rare
b837554f8a8e6855408c60de119b2c31,1,Pascagoula Bay,Rare
b839c9ab8a42e2de601039277c2ea7c4,1,Pascagoula Bay,Rare
b83a6e0770a18c1f214346b67e24b1a7,1,Pascagoula Bay,Rare
b83d8892e365f1ace147d8788f67072d,2.9625884424423967,Pascagoula Bay,Rare
b83edb1d36e7812197ff26ad3ea4c8d5,1,Pascagoula Bay,Rare
b8423aafe12b40be60ec05575dd96d80,1,Pascagoula Bay,Rare
b843d6756129eeda3e3281224fa3a6a4,1,Pascagoula Bay,Rare
b8459a5fc2c3ae556f73552c25f4264d,1,Pascagoula Bay,Rare
b846b52260bd8b5a4794139f69b85c44,1,Pascagoula Bay,Rare
b84856d48bc8901dc0ad10dfdd4ac69b,1,Pascagoula Bay,Rare
b84b20cbd892de18b72f58275687ea47,1,Pascagoula Bay,Rare
b84f1b2a8f48dcee6a45946835e05d7e,1,Pascagoula Bay,Rare
b850f5e118b3ee97a0640faaab4fd162,1,Pascagoula Bay,Rare
b853f2d5f0434e144685f1701596acd1,1.2964847129424235,Pascagoula Bay,Rare
b855789e758226fe787dda69a546ac33,1,Pascagoula Bay,Rare
b856620aa34cd25e0a82db99f133039f,1,Pascagoula Bay,Rare
b856d0076cc2f9d31069d0e215fb5ebd,1,Pascagoula Bay,Rare
b857090eebe3ab302f7c8e4da304650f,1,Pascagoula Bay,Rare
b8579af3c9e652827a226b480a15351a,1,Pascagoula Bay,Rare
b857a4822b3a83a896d308d477d7afdf,1,Pascagoula Bay,Rare
b8586bb18c96092f7e01698708770653,5.456858468539729,Pascagoula Bay,Rare
b85872672ed21d18a743b4a44770bbb1,1,Pascagoula Bay,Rare
b858fc8c0c7330504124a644732c5a01,1,Pascagoula Bay,Rare
b859e912df98a6cc05038cd9ebd40593,1,Pascagoula Bay,Rare
b85b36e0ac091e99cdd6b6e20a01bff3,1,Pascagoula Bay,Rare
b85ea28df869f90910459af3bbfa56f7,1,Pascagoula Bay,Rare
b8615b7e0cccd47384b851db167f43d3,1,Pascagoula Bay,Rare
b862446584bb12028eaf47bab5bf0628,1,Pascagoula Bay,Rare
b866603f5eaa27b02092ea93896aa39b,1,Pascagoula Bay,Rare
b8692b93795750130cb080eef142c20a,1,Pascagoula Bay,Rare
b86ccfe4638b631a362d5f3ff297b7a2,1,Pascagoula Bay,Rare
b86f3a1c28c4dce6f18c5b438514efcc,1.8565059009518665,Pascagoula Bay,Rare
b872637854121e57cc9aa282de51795a,1,Pascagoula Bay,Rare
b87349f9eb74ed5a63d788b99ee42995,1,Pascagoula Bay,Rare
b8755a330157f0020c3830050c0c65a6,1,Pascagoula Bay,Rare
b876fe032951aadb936793ddc8d6db42,1,Pascagoula Bay,Rare
b877cb456bfd2894e9396a025047e655,1,Pascagoula Bay,Rare
b87e3cf270f64aba27959b715c9f751f,1,Pascagoula Bay,Rare
b88050ea4aa8eab66e63bf7b6402212b,1,Pascagoula Bay,Rare
b8823688350d4060bacc02cc7f7de0e2,1,Pascagoula Bay,Rare
b8888cd2257f1fd3d4d80864ac900e51,1,Pascagoula Bay,Rare
b88955de15247cae55fad0bd5781ef19,1,Pascagoula Bay,Rare
b88980ec013ca13b06498d62e2f917e0,2.348837665311675,Pascagoula Bay,Rare
b892cef017d65f7df9fd63816f39d0a1,1,Pascagoula Bay,Rare
b894a0ee9afd3a5462361b2e52e7e909,1,Pascagoula Bay,Rare
b896ca8634a6fb68b8f825b583470aad,1.9927540203591787,Pascagoula Bay,Rare
b896e6f74b52f99777191ab2d28406e3,1.8397925460864482,Pascagoula Bay,Rare
b89a155f03081b3c3cdf683650950d2d,1,Pascagoula Bay,Rare
b89cdfa652c82f35830687716bd170eb,1,Pascagoula Bay,Rare
b89e3b56256c7c060a5248d651f9bd12,3.4809376906881337,Pascagoula Bay,Rare
b8a11376f234e06240f76b9897a74e15,5.411071250273541,Pascagoula Bay,Rare
b8a45b19e5069155d64f757d5c06ea52,1,Pascagoula Bay,Rare
b8a535673c3ed8386572278c45a7ac99,1,Pascagoula Bay,Rare
b8a54a3a6d5f678d05ee628e6c609f96,1,Pascagoula Bay,Rare
b8a5a2b343a4fd12c20b451e09db2505,1,Pascagoula Bay,Rare
b8a66214211042b727cacbbbe6eaa693,1,Pascagoula Bay,Rare
b8a88b01f7cd62f106b7051617ffd40d,1.9421931690338257,Pascagoula Bay,Rare
b8a9506aaa5a50293c0ab69b492e677e,1,Pascagoula Bay,Rare
b8ad1747936d726fbd2af291dda21e48,5.6131492660565145,Pascagoula Bay,Rare
b8b9e68e174df5f9ddc9d70aa5efdb58,1,Pascagoula Bay,Rare
b8bb9808a12737704b8809142107c4b3,1,Pascagoula Bay,Rare
b8c36ef2620975278e9228c5f99457f4,1,Pascagoula Bay,Rare
b8c3863c8f6516a95a988d5c5c42c524,1,Pascagoula Bay,Rare
b8c46f777d16a4b0c002f2caec86faac,1,Pascagoula Bay,Rare
b8c6d6c31d78119469a20d9edb0be4e0,1,Pascagoula Bay,Rare
b8c7941bd0850ded4264c43c47ec4a1a,1,Pascagoula Bay,Rare
b8c9aa527287da7fb2375d73720cb92c,1,Pascagoula Bay,Rare
b8caf265206ed890447458b5baa4dbb3,1,Pascagoula Bay,Rare
b8ce8d654482ec04cab0e7d4511c3daa,1,Pascagoula Bay,Rare
b8d60cd489da6b3b84c1912d6a9c7767,1,Pascagoula Bay,Rare
b8d6e3963c80e0b5d4ecaceafc0c9316,1,Pascagoula Bay,Rare
b8d977033736976db979f3a84e3ff7cb,3.550983462648166,Pascagoula Bay,Rare
b8dc4f7604e5c0bcea08007a127c1e67,1,Pascagoula Bay,Rare
b8e4c83d6c0c88995742edc46709abd8,1,Pascagoula Bay,Rare
b8e728e758ba22cc3ad839221ea76b6e,1,Pascagoula Bay,Rare
b8e8e1e3971f7603a820c6bcf571e3c0,1,Pascagoula Bay,Rare
b8e9fa03c981d15311ee5530c4475d11,1.9902377351109275,Pascagoula Bay,Rare
b8ee554b0666757c41a7e72b63d27e58,1,Pascagoula Bay,Rare
b8eed678d506bb04b2265062116cdc7c,1,Pascagoula Bay,Rare
b8ef9607753b155ffe0a212b7af84ed0,1,Pascagoula Bay,Rare
b8efbc1b640f3e315f40fd3a6e7c258c,1.8771207420810572,Pascagoula Bay,Rare
b8f2cbe2147ea1d0af4a22808ea56a58,1,Pascagoula Bay,Rare
b8f6c8d6f21d833c883031504c34b193,1,Pascagoula Bay,Rare
b8f70fa70af0c36f4c575fcc7c6622b7,1,Pascagoula Bay,Rare
b8f823bf1b1841739b942232b9baacce,1,Pascagoula Bay,Rare
b8f866aef98fd02c3603f560d1282261,1,Pascagoula Bay,Rare
b8fbcfb8bfb194ede0d57fcd207579ab,1,Pascagoula Bay,Rare
b900f53db0d7009ccd818a0f4cd1491f,1,Pascagoula Bay,Rare
b902bdadcfed8ba97f42a3749cc516a1,1.884744411744023,Pascagoula Bay,Rare
b904ff3e398acf7084ba370a31d218bc,1,Pascagoula Bay,Rare
b905adbee7e340b91134ce26182b72fb,1,Pascagoula Bay,Rare
b905b81edc63e1f3737cbfbd04f0d54b,1.9901670034509868,Pascagoula Bay,Rare
b9063b4502b26bdd994565b562ac18d2,1,Pascagoula Bay,Rare
b907305f16e87ea0a1b1c6f7125040b4,1,Pascagoula Bay,Rare
b90a4c55d702ceb20683945d11668289,1,Pascagoula Bay,Rare
b91078853c7812dcb30c2a830377dd99,1,Pascagoula Bay,Rare
b910dc3a2373cb5ffbc65e6fb451b0f1,1,Pascagoula Bay,Rare
b9135907c51c4b302da6d28f48468ca4,1.7878990136420005,Pascagoula Bay,Rare
b913b5522c02b00b70034479d283495f,1.8750287498598284,Pascagoula Bay,Rare
b914bdc067b48ac538d9496a5b1a82c6,1,Pascagoula Bay,Rare
b9150e05251c6b0a5a942e687b1802ba,1,Pascagoula Bay,Rare
b9166fab79a140c57bd3f86e97770c97,1,Pascagoula Bay,Rare
b9178803803876491b72cdd0bd9b7d1f,1,Pascagoula Bay,Rare
b9189245c377d874b9174ab28d29ec44,1,Pascagoula Bay,Rare
b91eaf014677b2a8cb501ae655bca28a,1,Pascagoula Bay,Rare
b91f9f2f5cf09e0a1a3e1b4a34046f85,1,Pascagoula Bay,Rare
b91ff27cc0b1c580365ab94a51583059,1,Pascagoula Bay,Rare
b92273a5ae494a5d48e15d974da3e971,1,Pascagoula Bay,Rare
b923cf4f715b4daea577594e8d1cc304,1,Pascagoula Bay,Rare
b92577bce37478028fe2ad14da758b21,1,Pascagoula Bay,Rare
b925d253cb67f98abd4a9df43357e6e0,1,Pascagoula Bay,Rare
b92a2516f43ae34d800d60cf80736024,3.8122345481575164,Pascagoula Bay,Rare
b92cb13d96582d55026f4118e08e9f83,1,Pascagoula Bay,Rare
b92f1423c9bc3654d2dab681d7889c17,1,Pascagoula Bay,Rare
b930206d884ed9d112e7c71afd58c336,1,Pascagoula Bay,Rare
